epxWave,epyWave
-8.2241,9.44646
-8.48299,9.30951
-8.06878,9.60169
-8.40631,9.30176
-8.25919,9.39165
-8.34667,9.61125
-8.22384,9.35001
-8.11463,9.32281
-8.26487,9.26103
-8.15406,9.32053
-8.24024,9.3383
-8.2778,9.61482
-8.11438,9.17283
-8.03095,9.39861
-8.05001,9.27517
-7.90045,9.35765
-8.13927,9.18547
-8.08338,9.35532
-8.23078,9.30382
-8.1429,9.38013
-8.09036,9.27975
-8.08717,9.25305
-8.06423,9.30741
-8.03386,9.20307
-7.97326,9.06266
-8.17559,9.30857
-8.33303,9.44556
-8.22271,9.5282
-8.03711,9.46312
-8.12106,9.48022
-8.12977,9.59504
-8.15906,9.5963
-8.22652,9.19442
-8.10441,9.55552
-8.01789,9.57159
-8.15118,9.59329
-8.27375,9.86363
-8.06937,9.57824
-8.21124,9.57382
-8.16321,9.37576
-8.10577,9.4334
-7.92345,9.25079
-8.14105,9.36045
-8.06656,9.42613
-7.79158,9.54275
-8.06334,9.35729
-8.00259,9.2984
-8.12752,9.6377
-7.99105,9.1738
-8.31867,9.32934
-8.42494,9.15109
-8.11894,9.60121
-8.25299,9.34962
-8.30144,9.21154
-8.27329,9.46539
-8.3305,9.49273
-7.9706,9.62149
-8.21277,9.56893
-8.14491,9.37742
-7.97074,9.59381
-8.00586,9.50747
-8.04777,9.46915
-7.75503,9.75472
-8.01903,9.5626
-8.08122,9.89641
-8.077,9.70324
-8.3041,9.79155
-8.09292,9.8904
-8.54488,9.57349
-8.5112,9.62412
-8.28637,9.65792
-8.36393,9.50055
-8.29489,9.62349
-8.12708,9.81474
-8.09697,9.52395
-8.25653,9.58925
-8.06695,9.51832
-8.1652,9.6872
-8.38272,9.52531
-8.16958,9.55356
-8.2382,9.32753
-8.28417,9.33873
-8.21209,9.52585
-8.40348,9.60493
-8.07111,9.63525
-8.19376,9.47442
-8.24769,9.76812
-8.11664,9.63127
-8.00369,9.57274
-8.14255,9.31673
-8.25449,9.61764
-8.13968,9.33607
-8.1856,9.39323
-8.15795,9.59777
-7.86848,9.48423
-8.27927,9.39547
-8.20553,9.47289
-8.21957,9.35067
-8.45033,9.6964
-8.28602,9.62031
-8.33764,9.73166
-8.24364,9.68785
-8.29863,9.49566
-8.07527,9.70854
-8.32807,9.68593
-7.83852,9.79798
-8.24685,9.75852
-8.11099,9.81808
-8.09165,9.84528
-8.35756,9.59305
-8.36134,9.89483
-8.17748,9.45866
-8.18659,9.83877
-8.32839,9.87276
-8.26958,9.81916
-8.27221,9.60495
-8.2712,9.88023
-8.25975,9.82724
-8.15947,9.53859
-8.60087,9.43582
-8.17744,9.63606
-8.35275,9.53041
-8.11741,9.87147
-8.17113,9.50474
-8.10896,9.58781
-8.27672,9.66232
-8.21943,9.64674
-8.18271,9.98045
-8.18208,9.68896
-8.13088,9.70963
-8.22951,9.67042
-8.17389,9.84216
-8.0889,9.81505
-8.32374,9.79008
-8.38132,9.81697
-8.46657,9.90457
-8.36998,9.94493
-8.40161,9.74355
-8.28282,9.67239
-8.54612,9.82601
-8.37703,9.35087
-8.52681,9.6926
-8.40495,9.88381
-8.47547,9.93185
-8.60784,9.71351
-8.38779,9.84433
-8.55145,9.81872
-8.37554,9.8961
-8.4683,9.76341
-8.84589,9.78676
-8.35649,10.0564
-8.47594,9.65999
-8.55397,9.81908
-8.38663,9.77345
-8.3022,9.94468
-8.30562,9.62785
-8.3885,9.82564
-8.12905,9.84288
-8.39567,10.0134
-8.40043,10.0846
-8.3829,9.69875
-8.42579,9.9141
-8.39992,10.0047
-8.2872,9.95279
-8.26026,9.99317
-8.60235,9.92305
-8.3734,9.99933
-8.52677,9.86608
-8.37156,9.6936
-8.39909,9.80425
-8.51205,9.47639
-8.45591,9.79183
-8.60326,9.7592
-8.32935,9.82139
-8.42793,9.76961
-8.47222,9.74186
-8.31987,9.58137
-8.44583,9.88364
-8.57826,9.78507
-8.53789,9.75482
-8.40361,9.54058
-8.36002,9.64315
-8.65746,9.75722
-8.30589,10.0735
-8.27995,10.0462
-8.37524,9.65847
-8.31285,9.66043
-8.28327,9.92894
-8.25956,10.3458
-8.33043,9.7452
-8.18392,9.75316
-8.27593,9.8143
-8.07486,9.93249
-8.38142,9.70603
-8.25614,9.43402
-7.72752,9.6879
-8.1191,9.37254
-8.08104,9.28065
-7.82796,9.72832
-8.22211,9.22399
-8.08715,8.97933
-7.79203,9.04737
-8.3749,8.86824
-8.16756,9.37215
-8.26795,8.90101
-8.03231,9.03941
-7.9823,9.18291
-8.3765,9.58441
-8.16405,9.59564
-8.16704,9.10676
-7.80164,9.36344
-8.10623,9.48375
-8.21859,9.68441
-8.08893,9.33427
-8.61208,9.24404
-8.15867,9.32036
-8.432,9.54149
-8.57866,9.27853
-8.27864,9.5433
-8.28722,9.53351
-8.08322,9.49045
-8.00017,9.00432
-7.93968,9.33687
-8.46106,9.60146
-8.33399,9.43521
-8.15716,9.40735
-8.11928,9.40474
-8.20518,9.13466
-8.14693,9.79137
-8.1639,9.44269
-8.64969,9.29631
-8.20493,9.51891
-8.3167,8.93083
-8.32335,9.4209
-8.34904,9.67204
-8.32637,9.62154
-8.35671,9.83903
-8.12938,9.52092
-7.88705,9.44617
-8.17402,9.72998
-8.31776,9.54285
-8.30085,9.49833
-7.92488,9.75597
-8.07445,9.84008
-8.05514,9.75456
-8.22419,9.80625
-8.04175,9.7046
-8.01763,9.63597
-8.06449,9.97422
-8.14355,9.58848
-7.9228,10.0117
-7.96266,9.47715
-8.16077,9.50512
-8.02792,9.60692
-7.64264,9.42984
-7.74428,9.3033
-7.70229,9.49916
-7.93795,9.48018
-7.93422,9.60147
-8.23224,9.44658
-8.028,9.45095
-7.99567,9.58676
-8.04114,9.53489
-8.07349,9.4735
-8.05596,9.30013
-7.9001,9.44311
-7.88917,9.68142
-8.02133,9.56303
-8.12073,9.84355
-7.97878,9.43933
-8.17066,9.95925
-8.11213,10.1503
-8.04176,9.81022
-7.97218,9.42848
-7.95701,9.35281
-8.14115,9.92987
-8.2285,9.55618
-7.95629,10.0414
-8.05442,9.85687
-8.0551,9.78979
-7.93534,9.91083
-7.8668,9.83577
-7.98555,9.94639
-8.1294,9.70926
-7.97499,9.78608
-7.9474,9.59794
-7.98244,9.87242
-7.99151,10.0497
-7.93958,9.68445
-8.20235,9.79062
-8.00951,9.88953
-8.15857,9.96597
-8.05522,10.1641
-7.84352,9.96763
-8.0873,9.90321
-7.97263,9.97441
-7.87384,10.1022
-8.06128,10.0078
-7.95293,10.0961
-7.99048,9.89041
-7.99897,10.1632
-7.83867,10.0869
-7.79552,9.89569
-7.8085,10.1498
-7.67661,10.2387
-8.08561,9.79553
-7.73068,10.0972
-7.99423,10.0083
-8.06189,9.77161
-8.02795,10.1472
-8.23833,9.84479
-8.29867,9.89625
-8.0535,9.87937
-8.33575,9.75285
-8.25984,9.91957
-8.28206,9.62585
-8.17806,9.88312
-8.03616,9.34396
-8.32148,9.75034
-8.43467,9.83007
-8.47399,9.7642
-8.28952,9.89583
-8.25688,9.96169
-8.03414,9.9892
-8.29772,9.84139
-8.66189,9.93906
-8.14752,9.66538
-8.33731,9.65087
-8.30728,9.52046
-8.31329,9.55452
-8.06136,9.6827
-8.11928,9.68121
-8.40434,9.59654
-8.37821,9.70984
-8.45649,9.84562
-8.21733,9.66512
-8.46739,9.69913
-8.43361,9.79222
-8.48008,9.61419
-8.25839,10.2892
-8.65188,10.2625
-8.75372,10.1359
-8.53082,10.0745
-8.40616,9.87614
-8.72664,9.50997
-8.36184,10.27
-8.44403,10.4626
-8.43026,9.96248
-8.47789,9.99119
-8.64724,10.0951
-8.61999,10.0287
-8.44665,10.0767
-8.63865,9.94295
-8.89358,9.84528
-8.6219,9.97889
-8.72546,10.1691
-8.78808,10.1621
-8.57309,10.3035
-8.58676,10.145
-8.65664,10.0889
-8.54582,9.97101
-8.44125,10.0126
-8.56641,9.97072
-8.47135,9.98048
-8.59772,10.0143
-8.44893,9.90679
-8.84605,9.84891
-8.42867,9.77834
-8.45467,9.71045
-8.50641,9.8364
-8.44941,9.91133
-8.54462,9.77032
-8.45925,9.89392
-8.46447,9.87875
-8.57985,9.94004
-8.44107,10.0222
-8.38688,10.0181
-8.25057,10.1203
-8.13977,10.3237
-8.23809,10.3447
-8.38386,10.0224
-8.40313,9.97198
-8.45689,9.94136
-8.40551,10.325
-8.38416,10.0937
-8.32008,10.2173
-8.32652,10.2232
-8.34763,9.88673
-8.24166,10.0028
-8.36492,9.82859
-8.23294,10.1841
-8.53335,9.67428
-8.37432,9.82512
-8.43134,9.77045
-8.3593,9.74327
-8.27455,9.93127
-8.47282,9.92917
-8.37078,9.78105
-8.29755,9.47897
-8.35662,9.99157
-8.51803,9.69697
-8.2413,9.64441
-8.55627,9.68993
-8.28544,9.87277
-8.50643,9.61565
-8.49451,9.67909
-8.36245,9.63198
-8.64351,9.8032
-8.45763,9.64482
-8.50927,9.62525
-8.1032,9.98284
-8.51692,9.6804
-8.62559,9.72313
-8.54575,10.1491
-8.60286,9.84469
-8.70159,9.85907
-8.68938,10.2516
-8.68898,9.95672
-8.25191,10.0052
-8.50513,10.0477
-8.50087,10.071
-8.80138,9.65568
-8.45458,10.0266
-8.42294,9.71156
-8.2948,9.60658
-8.69473,10.0632
-8.447,10.128
-8.4702,10.0796
-8.72349,9.50799
-8.52207,9.74841
-8.79838,9.75228
-8.37135,10.0583
-8.72285,9.99697
-8.79573,9.76756
-8.78053,10.0994
-8.7077,10.2607
-8.87007,9.96891
-8.71993,9.97009
-8.53766,10.1679
-8.66346,10.0848
-8.50269,10.071
-8.68456,10.1601
-8.52933,10.1262
-8.4571,10.2675
-8.7238,10.2439
-8.59836,10.1887
-8.57385,10.07
-8.65629,10.2626
-8.68344,10.1318
-8.56462,10.1805
-8.47748,10.0055
-8.58229,10.0874
-8.50623,10.0928
-8.67934,10.172
-8.60873,10.0447
-8.37574,10.1629
-8.47668,10.1243
-8.52262,10.1861
-8.69573,9.73271
-8.76935,10.1393
-8.50842,10.197
-8.62342,10.256
-8.59021,10.06
-8.67288,9.87378
-8.81092,10.3468
-8.89891,10.1944
-8.73395,10.2187
-8.96012,10.0737
-9.04381,9.7818
-9.13958,10.0431
-8.99951,10.0932
-9.02427,10.0971
-9.03505,10.0404
-8.79313,9.97905
-8.79099,10.0771
-8.71506,10.0373
-9.00994,10.1913
-8.70167,10.1418
-8.95114,10.3613
-8.8469,10.0719
-8.52318,10.2421
-8.67538,10.0408
-8.47206,10.1336
-8.67974,9.94467
-8.68285,9.99926
-8.51825,10.1622
-8.70049,9.95406
-8.74681,9.83349
-8.74464,10.122
-8.75832,10.0112
-8.90074,10.0717
-8.85369,10.0499
-8.77928,9.81112
-9.0179,9.71377
-9.02656,9.65296
-9.0877,9.63668
-8.85981,9.96021
-8.69556,9.80051
-8.55582,9.53861
-8.64051,9.96534
-8.70621,9.86465
-8.66184,9.63046
-8.666,9.94283
-8.43096,9.90217
-8.87212,9.70854
-8.41702,9.75705
-8.41212,9.66757
-8.61855,9.85639
-8.33462,9.95471
-8.53182,9.82056
-8.81084,9.91328
-8.64266,9.85735
-8.62584,9.73192
-8.22616,9.67692
-8.18402,9.89326
-8.3754,9.78072
-8.40606,9.97666
-8.46909,9.99211
-8.34833,9.97968
-8.618,9.87881
-8.72462,9.69614
-8.56152,9.94472
-8.64418,9.89749
-8.25649,10.0393
-8.41952,9.90224
-8.74975,10.0043
-8.46779,9.86675
-8.5611,9.88424
-8.68904,9.70697
-8.40768,9.74445
-8.57678,9.90975
-8.78778,9.78954
-8.72563,9.75177
-8.54869,9.71713
-8.5456,9.83214
-8.42446,9.5981
-8.25474,9.7587
-8.61304,9.70909
-8.30052,9.74621
-8.12566,9.7222
-8.21528,9.64966
-8.24047,9.5743
-8.18009,9.64027
-8.17444,9.742
-8.16225,9.55737
-8.04326,9.51762
-8.37876,9.23775
-7.74342,9.56973
-8.18044,9.33109
-8.15231,9.60403
-8.22459,9.51653
-7.95857,9.4929
-8.05288,9.44582
-8.19022,9.55409
-8.09216,9.6076
-8.31062,9.49084
-8.23354,9.60961
-8.1933,9.64931
-8.11817,9.48138
-8.15478,9.62585
-8.34877,9.56268
-8.20616,9.58276
-8.50168,9.36223
-8.51179,9.70247
-8.41496,9.46324
-8.64545,9.54918
-8.31235,9.84745
-8.19655,9.86001
-8.34661,9.88916
-8.1201,9.53205
-7.49658,9.37836
-7.89434,9.6642
-7.97975,9.71098
-8.29057,9.95069
-8.01787,9.59051
-8.02738,9.84031
-7.90996,9.51223
-8.21973,9.59359
-8.14601,9.75609
-8.36005,9.73171
-8.14947,9.80813
-8.23319,9.77523
-8.33485,10.1948
-8.40723,9.86013
-8.62617,9.97845
-8.57366,9.91305
-8.63276,9.80347
-8.52332,9.69301
-8.4052,9.71784
-8.39177,9.92626
-8.19219,9.77483
-8.27977,9.69711
-8.09833,9.75167
-8.37575,9.60247
-8.4886,9.49524
-8.28572,9.76053
-8.25385,9.7508
-8.06334,9.68589
-8.22822,9.58571
-8.35645,9.4099
-8.3291,9.62902
-8.21059,9.52834
-8.43966,9.76201
-8.24367,9.57482
-8.35346,9.41039
-8.13727,9.84948
-8.62013,9.61191
-8.1921,9.76247
-8.23967,9.7558
-8.47362,9.48227
-8.22304,9.65611
-8.35371,9.73397
-8.38504,9.41047
-8.26291,9.63177
-8.05307,9.84619
-8.32319,9.72006
-8.3889,9.77719
-8.0935,9.9872
-8.10243,9.97941
-8.20257,10.0703
-8.36643,10.0431
-8.42906,9.83368
-8.32244,9.75854
-8.67548,9.81393
-8.66263,9.84516
-8.79669,9.65124
-8.88202,9.57612
-8.65595,9.9343
-8.98942,9.73619
-8.67293,9.99722
-8.84122,9.96425
-8.67597,9.89397
-9.14307,9.30082
-9.43124,9.60959
-9.45957,9.41315
-9.52465,9.58081
-9.43942,9.40493
-9.94222,9.55432
-9.66478,9.20007
-10.0458,9.3673
-10.5877,9.7046
-10.4041,9.58015
-10.419,9.30764
-10.0034,9.86579
-9.92657,9.67241
-10.2541,9.98021
-10.3687,9.7599
-10.3594,9.78349
-10.0706,9.92391
-10.1026,9.6215
-10.198,9.66875
-9.96368,9.83026
-10.5457,9.67821
-10.736,10.0489
-10.4099,10.2703
-10.2422,9.76021
-10.601,9.56607
-10.9227,9.21317
-10.8028,9.88606
-10.4557,9.75794
-10.7543,9.40353
-11.0108,9.51906
-10.3655,9.9249
-10.8419,10.4246
-10.7247,9.99126
-10.8064,9.74056
-10.6555,9.61536
-10.9282,10.0779
-11.6019,9.80619
-11.1858,9.55311
-11.4185,9.46864
-11.1429,9.98055
-11.2382,10.08
-11.0682,9.59006
-10.849,9.89438
-10.6637,10.0511
-11.2552,9.47091
-11.3467,9.69734
-11.2272,9.61741
-11.2037,9.74207
-11.1421,9.6525
-11.443,9.4899
-11.346,9.90948
-11.1815,9.94781
-11.1715,9.77577
-11.609,10.123
-11.5805,10.1326
-11.5276,9.94051
-11.5843,9.76615
-11.6395,10.1724
-11.5622,9.79335
-12.0025,9.72931
-11.8189,9.76797
-11.7008,9.83333
-11.6421,9.75511
-11.609,9.60736
-11.5164,9.88964
-11.6516,9.59013
-11.8042,10.6785
-11.8665,9.89081
-12.5786,9.88602
-11.6236,10.5813
-12.4382,9.85205
-11.8246,10.3458
-12.5929,9.60766
-11.8213,10.0674
-12.2771,9.76768
-12.3671,9.88144
-12.524,10.2559
-12.5165,10.0879
-12.0465,10.3056
-12.3668,9.75334
-12.4328,9.97851
-12.4916,9.93894
-12.5707,9.70258
-12.4457,10.5768
-12.6023,9.94255
-12.4447,10.2021
-12.6349,10.1823
-12.5238,10.0658
-13.0042,10.2196
-12.8753,10.1949
-12.6993,9.90823
-12.9941,9.92546
-12.9985,9.64341
-13.1769,9.85121
-12.986,10.0037
-12.5833,10.3157
-12.962,10.0309
-12.9579,10.3794
-12.9166,9.87208
-12.5905,10.1331
-13.1911,10.2863
-12.6737,9.88166
-13.2751,9.91769
-13.0092,10.3856
-13.0667,9.94135
-12.8121,9.97516
-13.3932,10.36
-13.4751,9.79273
-13.7419,9.49116
-13.5693,9.68159
-13.2271,9.68358
-13.0882,9.6859
-13.1723,9.70404
-13.1082,9.81116
-13.4268,9.7514
-13.0968,9.50481
-13.7616,9.72805
-13.8586,9.816
-13.6066,9.77036
-13.904,9.89912
-13.5153,10.076
-13.7601,10.1956
-14.0319,9.63835
-13.7596,9.75348
-13.9259,9.6506
-14.953,9.63529
-14.3622,9.76363
-14.6241,9.24179
-13.9504,9.64388
-14.3526,10.0655
-14.7421,9.35043
-14.1437,9.76049
-14.975,9.5138
-14.4699,9.49663
-13.9489,9.61734
-14.8553,8.85245
-15.0369,9.13748
-14.8727,9.243
-14.174,9.15858
-15.1177,8.75582
-15.1568,8.84555
-14.518,9.34174
-15.3853,9.08256
-15.2883,8.96224
-15.3052,9.11314
-15.355,9.45545
-14.7872,9.25044
-14.7179,9.14195
-15.1787,8.86887
-14.8784,9.05417
-14.5446,9.224
-15.1692,9.59298
-15.1904,9.01644
-14.8542,9.47614
-14.4471,9.30061
-15.3614,8.95949
-14.5772,9.60657
-15.0875,10.2267
-15.6802,9.12988
-15.3476,9.34301
-14.9835,9.8717
-14.9617,9.6095
-14.2826,9.72778
-14.9116,9.63126
-14.6981,9.94877
-14.9325,9.65717
-14.5207,9.99938
-14.5606,10.2517
-15.0596,9.75808
-15.3454,9.64215
-15.45,9.77254
-15.5992,10.0738
-15.2204,9.53303
-15.351,10.035
-15.5813,9.84109
-15.5595,10.1427
-15.5308,10.2725
-15.3267,10.0965
-14.9035,9.92005
-15.205,10.2042
-15.6448,10.3638
-15.4158,10.426
-14.9382,10.0643
-15.6728,10.3906
-14.8946,10.4283
-15.4215,10.0124
-14.7876,10.4785
-15.5097,10.3223
-15.6667,10.1033
-15.4043,10.2065
-15.9153,9.97822
-15.4982,10.3609
-15.1819,10.6792
-15.5274,10.7386
-16.4604,10.3555
-15.7945,10.6756
-15.9986,10.5749
-16.0407,10.4968
-15.9489,10.5201
-15.9782,10.2769
-16.4148,10.5924
-16.1784,10.7653
-16.1089,10.7146
-15.9516,10.758
-16.3842,10.6886
-16.2355,10.6704
-16.4584,10.6329
-16.0703,10.8307
-16.2307,10.4229
-16.2955,10.5459
-16.7556,10.7384
-16.0763,10.7817
-16.2753,10.4718
-16.4553,10.6706
-16.3027,10.0155
-15.8189,10.3612
-15.9814,10.0828
-16.3559,10.1197
-16.1896,10.0399
-15.9536,10.5776
-16.4842,10.1728
-17.1156,10.4697
-16.6267,10.821
-17.0711,10.5791
-16.9474,10.5346
-16.8647,10.3168
-17.0348,10.134
-16.9524,10.3566
-16.7601,9.96427
-17.1468,10.476
-16.9386,10.254
-16.4394,10.5602
-16.795,10.5531
-17.4665,10.5386
-16.7481,10.7146
-17.2914,10.6948
-17.8665,10.6853
-17.6599,10.5431
-17.0349,10.7697
-17.0954,10.5854
-17.2362,10.6821
-17.5789,10.6684
-17.2253,10.626
-17.3447,10.437
-17.5078,10.3369
-17.1818,10.7541
-17.106,10.5293
-17.3177,10.7557
-16.9887,10.2668
-16.9241,10.8161
-16.9624,10.7868
-17.2709,10.6534
-17.2485,10.6051
-17.1177,10.664
-17.3754,10.6963
-17.3349,10.8739
-17.5866,10.687
-17.5609,10.7696
-18.1114,10.4372
-17.34,11.018
-17.7726,10.9728
-18.2953,10.0239
-18.0286,10.6734
-17.9379,10.5717
-17.8098,10.629
-17.4835,10.6775
-17.9415,11.0287
-17.5805,10.5052
-18.0094,10.5967
-17.8715,10.8254
-17.7458,10.8239
-17.6353,10.7391
-17.8233,10.9624
-17.6919,10.9047
-18.0821,10.6134
-18.0088,10.6713
-17.8698,10.4949
-17.4716,10.5571
-17.5555,10.8884
-17.5085,10.9615
-17.8109,10.4461
-17.6507,10.4634
-17.7092,10.6008
-17.4844,10.5392
-17.6878,10.7304
-17.7908,10.4339
-17.7027,10.5833
-17.5718,10.8077
-17.5451,11.1428
-18.0133,10.3759
-17.5371,10.6022
-17.6977,10.7404
-17.9364,10.1189
-17.8764,10.5618
-17.8632,10.4924
-17.7901,10.8529
-17.8365,10.7254
-17.8368,10.2195
-17.8107,10.4874
-17.889,10.4583
-17.7659,10.6574
-18.2222,10.6025
-18.5692,10.5861
-18.3165,10.7476
-18.5158,10.7241
-16.8471,9.54671
-13.9607,9.53306
-11.507,8.27892
-10.0803,8.62022
-9.00494,7.7014
-7.76414,7.98787
-8.9516,8.10291
-8.9208,9.13764
-8.78202,8.56427
-9.74497,8.09836
-8.49042,8.56798
-10.0859,8.06258
-9.23041,8.42815
-10.1924,7.75763
-8.74408,8.35549
-9.02135,8.27697
-9.5442,7.92914
-9.3649,8.02783
-9.36784,7.9273
-9.6378,8.48441
-9.59153,8.04335
-10.162,7.88389
-9.86788,8.30004
-9.35237,8.13872
-10.0533,8.52518
-9.73706,8.21588
-8.97637,8.6008
-9.73287,8.52583
-10.1297,8.359
-10.327,8.74117
-9.98525,8.63573
-9.60205,8.4042
-9.96217,8.50362
-10.8837,7.92751
-9.86719,8.42693
-9.91351,8.48136
-10.4227,8.3587
-9.9723,8.44608
-11.2999,8.18486
-10.9898,8.49807
-10.8192,8.33851
-10.0945,8.56225
-10.4911,8.46045
-10.9583,8.26702
-10.9329,8.90976
-10.8294,8.44663
-10.8586,8.77962
-10.9041,8.8086
-11.1219,8.67038
-11.1445,8.89239
-11.3207,8.96632
-10.9827,8.79844
-10.6748,8.58982
-11.4286,8.57349
-11.4489,8.86718
-11.5251,9.09057
-11.3654,8.77582
-11.1672,8.52838
-11.3035,9.03356
-12.331,8.3248
-11.4858,8.91716
-11.2843,8.87969
-11.4458,8.73139
-11.371,8.84947
-12.6017,8.27318
-12.0108,9.04818
-11.9247,8.91329
-11.5635,9.08049
-11.9377,8.64999
-12.2736,8.79158
-11.9301,8.91823
-11.7612,8.95136
-12.1847,8.67692
-11.7915,8.73926
-11.7997,9.00866
-12.288,8.59422
-12.3184,8.77974
-12.2665,8.69003
-12.4574,8.51119
-12.6851,8.62683
-12.644,8.51388
-12.3767,9.29605
-12.2989,8.37812
-12.49,8.76963
-12.0249,9.2767
-12.3708,9.11872
-11.9674,8.95107
-12.4902,9.18401
-12.4297,9.43312
-12.5485,9.49199
-12.7082,9.09687
-13.4213,9.34243
-12.5575,8.90861
-12.0036,9.46099
-12.2442,9.27783
-12.6432,9.29835
-12.399,9.63519
-12.7215,9.28043
-12.7704,9.61928
-12.3024,9.60798
-12.8416,9.29982
-12.7202,9.68817
-12.817,9.20899
-12.7268,9.55184
-13.1486,9.18207
-12.7091,9.3501
-12.9932,9.6333
-13.0984,9.62137
-12.9255,9.24714
-12.2926,9.94184
-12.6103,9.85186
-12.8466,9.83666
-12.9748,9.86767
-12.5389,9.64773
-13.0353,9.19676
-12.9992,9.5438
-12.9453,9.4172
-13.3241,9.21359
-13.638,9.03736
-12.8326,9.48063
-13.3088,9.24867
-13.5421,9.30791
-13.581,9.09295
-13.5906,9.13124
-14.7174,8.69599
-14.1876,8.7175
-14.2691,8.77995
-14.2764,8.75335
-14.1023,8.54466
-14.4358,8.53076
-14.3025,8.77268
-14.5967,8.98763
-14.1017,8.82739
-14.3068,8.63546
-14.2539,8.73601
-14.581,9.01633
-14.2978,8.6271
-14.2227,8.57177
-14.1344,8.86028
-14.141,8.64503
-14.2852,8.43686
-14.5531,8.93123
-14.281,8.90761
-14.4573,8.40938
-14.0676,8.75749
-13.9953,8.78338
-14.0018,8.62689
-13.7386,9.07756
-13.9767,9.28662
-14.599,9.21386
-14.8825,8.7065
-14.4616,9.21289
-14.4373,9.36988
-14.443,8.8813
-14.8306,8.97942
-14.7549,9.29335
-15.0617,9.22709
-14.9464,9.34534
-15.4704,9.29303
-15.1102,9.23238
-15.0208,9.40259
-15.0971,9.27995
-15.6184,9.362
-15.0274,9.57228
-15.0264,9.27901
-15.0596,9.26022
-14.8335,9.51958
-15.1859,9.13132
-14.8453,9.42009
-15.1378,9.40275
-15.2935,9.46033
-15.2803,9.48595
-15.2248,9.34421
-14.9921,9.70879
-15.2398,9.06959
-15.2505,9.363
-15.4559,9.40147
-15.4636,9.47497
-15.6076,9.32365
-15.8158,9.44752
-16.4477,9.11711
-15.3438,9.59708
-15.3836,9.42689
-15.4782,9.42847
-15.8008,9.57869
-15.8664,9.15067
-15.2771,9.60154
-15.6306,9.59262
-15.3614,9.58717
-15.7753,9.83553
-15.5506,9.74486
-15.424,9.4328
-15.4737,9.70122
-15.3524,9.3806
-15.2774,9.7851
-15.4985,9.64265
-15.569,9.30529
-15.5883,9.28876
-15.5234,9.53239
-15.6739,9.48187
-15.8405,9.04035
-15.4375,9.13753
-13.0972,9.32852
-9.67821,8.90295
-7.8666,8.90746
-6.53395,9.00122
-6.75014,9.2273
-6.94432,8.75915
-6.7411,8.90183
-7.16936,9.02693
-7.3383,9.01024
-7.62694,8.75734
-7.61078,9.26829
-7.33113,8.86134
-7.6761,9.00604
-8.06718,8.76308
-7.98493,8.37528
-8.05057,8.56269
-8.1063,8.34694
-8.46474,8.77987
-8.49276,8.45407
-7.74222,8.7608
-8.73139,8.19607
-8.69903,8.56451
-8.66632,8.42378
-7.87874,8.69812
-8.45421,8.76619
-8.49027,8.76064
-8.11823,8.64113
-8.27155,8.86431
-8.75546,9.0077
-8.1893,8.5896
-8.29143,8.36975
-8.54277,8.42791
-8.76414,8.77821
-8.00413,8.50188
-9.09098,8.69433
-9.30342,8.60712
-9.14633,8.423
-8.34975,8.92177
-9.17715,8.15152
-9.09438,8.26466
-8.72205,8.29657
-8.75024,8.08329
-8.52491,8.77496
-8.88345,8.5177
-9.17016,8.43046
-8.56529,8.34154
-8.8918,8.74442
-9.49849,8.45967
-8.98759,8.72503
-8.39544,8.38431
-9.18831,8.39652
-9.33931,7.99175
-9.94177,8.31306
-9.505,8.5468
-9.62541,8.64287
-9.51563,8.19088
-9.32509,8.63541
-9.94831,8.51319
-10.4497,8.24174
-9.76749,8.30006
-9.99701,8.20786
-10.2413,8.34481
-9.9404,8.35786
-10.4027,8.61928
-10.2809,8.06396
-9.80675,8.52922
-10.4205,8.42392
-10.7992,8.53286
-9.76843,8.84997
-10.2232,8.57948
-10.3832,8.38878
-10.1469,8.25412
-10.4439,8.45335
-10.6359,9.16685
-10.5321,9.07913
-10.5457,9.48832
-10.8588,8.93977
-10.6715,9.82816
-10.8869,9.31438
-10.7765,9.03249
-10.6264,9.09266
-11.0487,9.50179
-10.6644,9.11339
-10.4436,9.55042
-11.0144,9.2448
-10.7499,9.65382
-11.0522,9.16237
-11.7818,9.01563
-11.3451,8.48357
-11.7736,8.94346
-11.1385,8.8397
-11.2557,8.94215
-11.2717,8.98492
-11.6019,9.42959
-11.7149,9.1757
-11.9728,8.98509
-12.1437,9.15782
-11.5724,9.23643
-11.5824,8.91664
-12.0277,9.41005
-12.1155,9.08334
-12.2158,9.0721
-12.0932,8.84611
-11.4625,9.51555
-11.9662,9.18544
-11.6256,9.52998
-12.3299,9.27116
-12.3227,9.04977
-12.7038,8.92706
-12.4255,9.04115
-12.4829,9.11935
-12.256,9.1428
-12.0609,9.46636
-12.6386,8.93107
-12.0531,9.34131
-11.9929,9.36605
-12.6307,9.08296
-12.5635,9.08514
-12.7605,8.74376
-12.8196,8.98839
-13.2324,9.31141
-12.8188,9.1382
-12.8183,9.21497
-13.4689,9.17171
-13.0359,9.54377
-13.4459,9.22408
-13.3614,9.77886
-13.1386,8.97014
-13.2176,9.12261
-13.3359,9.00233
-12.5919,9.68037
-13.4845,9.27989
-13.3748,8.83209
-13.1414,9.10246
-13.1988,8.96538
-13.1623,9.01635
-13.6403,9.14054
-13.1616,8.83076
-13.5109,9.43892
-13.8567,9.11108
